id,observed_on,description,latitude,longitude,map_scale,timeframe,species_guess,user_id,taxon_id,created_at,updated_at,place_guess,id_please,observed_on_string,iconic_taxon_id,num_identification_agreements,num_identification_disagreements,time_observed_at,time_zone,location_is_exact,delta,positional_accuracy,private_latitude,private_longitude,geoprivacy,quality_grade,positioning_method,positioning_device,out_of_range,license,uri,observation_photos_count,comments_count,zic_time_zone,oauth_application_id,observation_sounds_count,identifications_count,captive,community_taxon_id,site_id,old_uuid,public_positional_accuracy,mappable,cached_votes_total,last_indexed_at,private_place_guess,uuid,taxon_geoprivacy,tag_list,short_description,user_login,iconic_taxon_name,faves_count,created_at_utc,updated_at_utc,time_observed_at_utc,owners_identification_from_vision,photos,taxon.id,taxon.name,taxon.rank,taxon.ancestry,taxon.common_name.id,taxon.common_name.name,taxon.common_name.is_valid,taxon.common_name.lexicon,iconic_taxon.id,iconic_taxon.name,iconic_taxon.rank,iconic_taxon.rank_level,iconic_taxon.ancestry,user.login,user.user_icon_url
163215809,2023-05-19,,34.4942289627,-120.461957417,NA,NA,black sage,4134,50643,2023-05-22T23:09:45.883Z,2023-07-29T07:52:31.573Z,"Santa Barbara County, US-CA, US",FALSE,2023-05-19 11:27:45-07:00,47126,1,0,2023-05-19T18:27:45.000Z,Pacific Time (US & Canada),FALSE,FALSE,4,NA,NA,NA,research,NA,NA,NA,NA,https://www.inaturalist.org/observations/163215809,2,0,America/Los_Angeles,3,0,2,FALSE,50643,1,NA,4,TRUE,0,2023-11-03T21:52:34.309Z,NA,cbe94207-9fd9-40b9-b7a4-e31ee9d0674b,NA,,,gretchen2,Plantae,0,2023-05-22T23:09:45.883Z,2023-07-29T07:52:31.573Z,2023-05-19T18:27:45.000Z,TRUE,,50643,Salvia mellifera,species,48460/47126/211194/47125/47124/48151/48623/520502/918917/919182/50644/1487165/1487166,80672,black sage,TRUE,English,47126,Plantae,kingdom,70,48460,gretchen2,NA
163215878,2023-05-19,,34.4941993657,-120.4619231719,NA,NA,coast morning glory,4134,63047,2023-05-22T23:10:06.633Z,2023-05-27T02:11:17.352Z,"Santa Barbara County, US-CA, US",FALSE,2023-05-19 11:28:41-07:00,47126,0,0,2023-05-19T18:28:41.000Z,Pacific Time (US & Canada),FALSE,FALSE,4,NA,NA,NA,needs_id,NA,NA,NA,NA,https://www.inaturalist.org/observations/163215878,2,0,America/Los_Angeles,3,0,2,FALSE,52345,1,NA,4,TRUE,0,2023-11-03T21:52:34.309Z,NA,48506cf0-4e48-4a6b-8b44-ee75e502727e,NA,,,gretchen2,Plantae,0,2023-05-22T23:10:06.633Z,2023-05-27T02:11:17.352Z,2023-05-19T18:28:41.000Z,TRUE,,63047,Calystegia macrostegia,species,48460/47126/211194/47125/47124/48515/52345/1395312/993825/56031,751390,coast morning glory,TRUE,English,47126,Plantae,kingdom,70,48460,gretchen2,NA
163215933,2023-05-19,,34.4941817109,-120.4618887823,NA,NA,,4134,64336,2023-05-22T23:10:26.009Z,2023-05-27T02:11:18.272Z,"Santa Barbara County, US-CA, US",FALSE,2023-05-19 11:29:17-07:00,47126,0,0,2023-05-19T18:29:17.000Z,Pacific Time (US & Canada),FALSE,FALSE,4,NA,NA,NA,needs_id,NA,NA,NA,NA,https://www.inaturalist.org/observations/163215933,2,0,America/Los_Angeles,3,0,1,FALSE,NA,1,NA,4,TRUE,0,2023-11-03T21:52:34.309Z,NA,dfdb1b4e-491e-4c76-9cbf-3cd391a9d323,NA,,,gretchen2,Plantae,0,2023-05-22T23:10:26.009Z,2023-05-27T02:11:18.272Z,2023-05-19T18:29:17.000Z,TRUE,,64336,Acmispon,genus,48460/47126/211194/47125/47124/47123/47122/507502/533443,547583,deervetch,TRUE,English,47126,Plantae,kingdom,70,48460,gretchen2,NA
163216019,2023-05-19,,34.4940295955,-120.4617592961,NA,NA,small melilot,4134,57065,2023-05-22T23:11:03.759Z,2023-12-14T03:35:23.596Z,"Santa Barbara County, US-CA, US",FALSE,2023-05-19 11:30:28-07:00,47126,2,0,2023-05-19T18:30:28.000Z,Pacific Time (US & Canada),FALSE,FALSE,4,NA,NA,NA,research,NA,NA,NA,NA,https://www.inaturalist.org/observations/163216019,2,0,America/Los_Angeles,3,0,3,FALSE,57065,1,NA,4,TRUE,0,2023-12-14T03:36:33.169Z,NA,cd1f3d20-b744-4c8c-a947-ebb9e5321e5b,NA,,,gretchen2,Plantae,0,2023-05-22T23:11:03.759Z,2023-12-14T03:35:23.596Z,2023-05-19T18:30:28.000Z,TRUE,,57065,Melilotus indicus,species,48460/47126/211194/47125/47124/47123/47122/507502/512504/57067,361269,small melilot,TRUE,English,47126,Plantae,kingdom,70,48460,gretchen2,NA
163216066,2023-05-19,,34.5000083333,-120.4624716667,NA,NA,"Dance Flies, Long-legged Flies, and Allies",4134,318504,2023-05-22T23:11:24.989Z,2023-11-17T14:59:39.896Z,"Santa Barbara County, US-CA, US",FALSE,2023-05-19 12:02:49-07:00,47158,1,0,2023-05-19T19:02:49.000Z,Pacific Time (US & Canada),FALSE,FALSE,4,NA,NA,NA,needs_id,NA,NA,NA,NA,https://www.inaturalist.org/observations/163216066,3,0,America/Los_Angeles,3,0,3,FALSE,47822,1,NA,4,TRUE,0,2023-11-17T15:00:41.432Z,NA,b3c72920-f930-477a-a637-2eee8303603c,NA,,,gretchen2,Insecta,0,2023-05-22T23:11:24.989Z,2023-11-17T14:59:39.896Z,2023-05-19T19:02:49.000Z,NA,,318504,Empidoidea,superfamily,48460/1/47120/372739/47158/184884/47822/48091/372865,2141776,"Dance Flies, Long-legged Flies, and Allies",TRUE,English,47158,Insecta,class,50,48460/1/47120/372739,gretchen2,NA
163216152,2023-05-19,,34.5000124028,-120.4624981898,NA,NA,Hedgenettles,4134,51229,2023-05-22T23:11:58.987Z,2023-05-24T17:55:28.605Z,"Santa Barbara County, US-CA, US",FALSE,2023-05-19 12:04:16-07:00,47126,1,0,2023-05-19T19:04:16.000Z,Pacific Time (US & Canada),FALSE,FALSE,501,NA,NA,NA,needs_id,NA,NA,NA,NA,https://www.inaturalist.org/observations/163216152,1,0,America/Los_Angeles,3,0,2,FALSE,51229,1,NA,501,TRUE,0,2023-11-03T21:52:34.309Z,NA,2bd17a59-4651-4206-a4ce-a66dca500d9f,NA,,,gretchen2,Plantae,0,2023-05-22T23:11:58.987Z,2023-05-24T17:55:28.605Z,2023-05-19T19:04:16.000Z,FALSE,,51229,Stachys,genus,48460/47126/211194/47125/47124/48151/48623/918903/918913,87287,Hedgenettles,TRUE,English,47126,Plantae,kingdom,70,48460,gretchen2,NA
163216217,2023-05-19,,34.5000667701,-120.4624146149,NA,NA,Small-flowered Catchfly,4134,53212,2023-05-22T23:12:10.874Z,2023-05-27T02:11:19.963Z,"Santa Barbara County, US-CA, US",FALSE,2023-05-19 12:04:40-07:00,47126,0,0,2023-05-19T19:04:40.000Z,Pacific Time (US & Canada),FALSE,FALSE,4,NA,NA,NA,needs_id,NA,NA,NA,NA,https://www.inaturalist.org/observations/163216217,1,0,America/Los_Angeles,3,0,2,FALSE,52195,1,NA,4,TRUE,0,2023-11-03T21:52:34.309Z,NA,680d7cb5-2e9e-48a4-ae31-9ba6649c8371,NA,,,gretchen2,Plantae,0,2023-05-22T23:12:10.874Z,2023-05-27T02:11:19.963Z,2023-05-19T19:04:40.000Z,TRUE,,53212,Silene gallica,species,48460/47126/211194/47125/47124/47366/48567/791473/791475/52195/1395930/1395969,94698,Small-flowered Catchfly,TRUE,English,47126,Plantae,kingdom,70,48460,gretchen2,NA
163218509,2023-05-20,Making more gopher snakes ,34.4767694444,-120.4725611111,NA,NA,San Diego Gopher Snake,3185559,29053,2023-05-22T23:26:01.867Z,2023-09-18T01:36:34.554Z,"Lompoc, CA 93436, USA",FALSE,2023-05-20 10:23:42,26036,4,0,2023-05-20T17:23:42.000Z,Pacific Time (US & Canada),FALSE,FALSE,NA,NA,NA,NA,research,gps,gps,NA,CC-BY-NC-SA,https://www.inaturalist.org/observations/163218509,7,3,America/Los_Angeles,2,0,5,FALSE,29053,1,NA,NA,TRUE,0,2023-11-03T21:52:46.311Z,NA,231732f6-ae78-47d7-b9ea-243dfc56fe17,open,,Making more gopher snakes ,smcameron,Reptilia,0,2023-05-22T23:26:01.867Z,2023-09-18T01:36:34.554Z,2023-05-20T17:23:42.000Z,FALSE,,29053,Pituophis catenifer annectens,subspecies,48460/1/2/355675/26036/26172/85553/26504/797520/29033/29044,192585,San Diego Gopher Snake,TRUE,English,26036,Reptilia,class,50,48460/1/2/355675,smcameron,https://static.inaturalist.org/attachments/users/icons/3185559/thumb.jpg?1676419733
163220884,2023-05-22,,34.48003,-120.4763283333,NA,NA,tall flatsedge,2917974,59055,2023-05-22T23:40:51.690Z,2023-07-08T00:18:37.394Z,"Cojo Bay Rd, Goleta, CA, US",FALSE,2023-05-22 14:08:25-07:00,47126,1,0,2023-05-22T21:08:25.000Z,Pacific Time (US & Canada),FALSE,FALSE,4,NA,NA,NA,research,NA,NA,NA,CC-BY-NC,https://www.inaturalist.org/observations/163220884,3,0,America/Los_Angeles,3,0,2,FALSE,59055,1,NA,4,TRUE,0,2023-11-03T21:53:18.513Z,NA,d3ee5acb-1710-4cc1-ae94-017e8055040f,open,,,acastelein,Plantae,0,2023-05-22T23:40:51.690Z,2023-07-08T00:18:37.394Z,2023-05-22T21:08:25.000Z,TRUE,,59055,Cyperus eragrostis,species,48460/47126/211194/47125/47163/47162/47161/873509/924234/52734,93568,tall flatsedge,TRUE,English,47126,Plantae,kingdom,70,48460,acastelein,https://static.inaturalist.org/attachments/users/icons/2917974/thumb.png?1656509435
164107378,2023-05-19,NA,34.5201225972,-120.4164640221,NA,NA,Coyote Brush Leaf Beetle,5353123,53935,2023-05-28T00:10:55.314Z,2023-05-28T00:10:55.314Z,"Santa Barbara County, CA, USA",FALSE,2023/05/19 12:25 PM,47158,0,0,2023-05-19T19:25:00.000Z,Pacific Time (US & Canada),FALSE,FALSE,3632,NA,NA,NA,needs_id,NA,NA,NA,CC-BY-NC,https://www.inaturalist.org/observations/164107378,2,0,America/Los_Angeles,NA,0,1,FALSE,NA,1,NA,3632,TRUE,0,2023-09-01T19:04:07.765Z,NA,8de7ae33-c136-403e-ac19-bc4fa6a4dab8,NA,,NA,sophianothus,Insecta,0,2023-05-28T00:10:55.314Z,2023-05-28T00:10:55.314Z,2023-05-19T19:25:00.000Z,TRUE,,53935,Trirhabda flavolimbata,species,48460/1/47120/372739/47158/184884/47208/71130/372852/176269/51146/245843/489098/53933,1254176,Coyote Brush Leaf Beetle,TRUE,English,47158,Insecta,class,50,48460/1/47120/372739,sophianothus,https://static.inaturalist.org/attachments/users/icons/5353123/thumb.jpg?1718900109
164107387,2023-05-23,NA,34.5282197899,-120.4140832911,NA,NA,Wild Oat,5353123,52698,2023-05-28T00:10:58.253Z,2023-05-28T00:10:58.253Z,"Santa Barbara County, CA, USA",FALSE,2023/05/23 9:28 AM,47126,0,0,2023-05-23T16:28:00.000Z,Pacific Time (US & Canada),FALSE,FALSE,151,NA,NA,NA,needs_id,NA,NA,NA,CC-BY-NC,https://www.inaturalist.org/observations/164107387,1,0,America/Los_Angeles,NA,0,1,FALSE,NA,1,NA,151,TRUE,0,2023-09-01T19:04:07.765Z,NA,48cc9034-5414-4f1f-a1a1-ecdf08646804,open,,NA,sophianothus,Plantae,0,2023-05-28T00:10:58.253Z,2023-05-28T00:10:58.253Z,2023-05-23T16:28:00.000Z,FALSE,,52698,Avena fatua,species,48460/47126/211194/47125/47163/47162/47434/514989/552962/1138132/52697,83572,wild oat,TRUE,English,47126,Plantae,kingdom,70,48460,sophianothus,https://static.inaturalist.org/attachments/users/icons/5353123/thumb.jpg?1718900109
164107388,2023-05-24,NA,34.5175809027,-120.3969428669,NA,NA,Ash-throated Flycatcher,5353123,16010,2023-05-28T00:10:58.267Z,2023-05-31T17:03:56.108Z,"Santa Barbara County, CA, USA",FALSE,2023/05/24 9:04 AM,3,1,0,2023-05-24T16:04:00.000Z,Pacific Time (US & Canada),FALSE,FALSE,424,NA,NA,NA,research,NA,NA,NA,CC-BY-NC,https://www.inaturalist.org/observations/164107388,4,0,America/Los_Angeles,NA,0,2,FALSE,16010,1,NA,424,TRUE,0,2023-09-01T19:04:07.765Z,NA,9e51aff8-afc1-47bf-ac8d-bff5c41eaef1,open,,NA,sophianothus,Aves,0,2023-05-28T00:10:58.267Z,2023-05-31T17:03:56.108Z,2023-05-24T16:04:00.000Z,FALSE,,16010,Myiarchus cinerascens,species,48460/1/2/355675/3/7251/980017/15985,19161,Ash-throated Flycatcher,TRUE,English,3,Aves,class,50,48460/1/2/355675,sophianothus,https://static.inaturalist.org/attachments/users/icons/5353123/thumb.jpg?1718900109
164107389,2023-05-24,NA,34.5257621278,-120.4091582156,NA,NA,springtime amanita,5353123,51314,2023-05-28T00:10:58.364Z,2023-05-31T17:03:37.275Z,"Santa Barbara County, CA, USA",FALSE,2023/05/24 1:18 PM,47170,1,0,2023-05-24T20:18:00.000Z,Pacific Time (US & Canada),FALSE,FALSE,86,NA,NA,NA,research,NA,NA,NA,CC-BY-NC,https://www.inaturalist.org/observations/164107389,4,0,America/Los_Angeles,NA,0,3,FALSE,51314,1,NA,86,TRUE,0,2023-09-01T19:04:07.765Z,NA,cfc61ea7-72a7-4123-95b4-64ae2171002a,NA,,NA,sophianothus,Fungi,0,2023-05-28T00:10:58.364Z,2023-05-31T17:03:37.275Z,2023-05-24T20:18:00.000Z,FALSE,,51314,Amanita velosa,species,48460/47170/47169/492000/50814/1094814/47167/785522/118249/1149497/48419/1142599/906594,81594,springtime amanita,TRUE,English,47170,Fungi,kingdom,70,48460,sophianothus,https://static.inaturalist.org/attachments/users/icons/5353123/thumb.jpg?1718900109
165448149,2023-06-03,,34.5615583333,-120.4459,NA,NA,Tanoak,20465,69823,2023-06-04T05:22:51.373Z,2023-06-04T05:42:59.938Z,"Lompoc, CA, US",FALSE,2023-06-03 18:44:30-07:00,47126,1,0,2023-06-04T01:44:30.000Z,Pacific Time (US & Canada),FALSE,FALSE,4,NA,NA,NA,research,NA,NA,NA,CC-BY-NC,https://www.inaturalist.org/observations/165448149,1,0,America/Los_Angeles,3,0,2,FALSE,69823,1,NA,4,TRUE,0,2023-09-01T19:05:37.672Z,NA,72ea5ca0-cb2e-4b8a-80bc-91119257c47d,open,,,brock,Plantae,0,2023-06-04T05:22:51.373Z,2023-06-04T05:42:59.938Z,2023-06-04T01:44:30.000Z,TRUE,,69823,Notholithocarpus densiflorus,species,48460/47126/211194/47125/47124/47853/47852/69822,85606,Tanoak,TRUE,English,47126,Plantae,kingdom,70,48460,brock,https://static.inaturalist.org/attachments/users/icons/20465/thumb.jpg?1591023294
165448386,2023-06-03,,34.564975,-120.4578033333,NA,NA,coast live oak,20465,47850,2023-06-04T05:25:25.693Z,2023-12-12T18:29:19.391Z,"Lompoc, CA, US",FALSE,2023-06-03 17:46:20-07:00,47126,1,0,2023-06-04T00:46:20.000Z,Pacific Time (US & Canada),FALSE,FALSE,4,NA,NA,NA,research,NA,NA,NA,CC-BY-NC,https://www.inaturalist.org/observations/165448386,1,0,America/Los_Angeles,3,0,2,FALSE,47850,1,NA,4,TRUE,0,2024-03-28T18:01:27.483Z,NA,25f08f06-7e3f-4552-937a-786121d39bd4,open,,,brock,Plantae,0,2023-06-04T05:25:25.693Z,2023-12-12T18:29:19.391Z,2023-06-04T00:46:20.000Z,TRUE,,47850,Quercus agrifolia,species,48460/47126/211194/47125/47124/47853/47852/47851/861029/861036/1542658,76596,coast live oak,TRUE,English,47126,Plantae,kingdom,70,48460,brock,https://static.inaturalist.org/attachments/users/icons/20465/thumb.jpg?1591023294
165448437,2023-06-03,Hybrid?,34.564975,-120.4578083333,NA,NA,,20465,47851,2023-06-04T05:26:06.816Z,2023-06-04T05:26:11.943Z,"Lompoc, CA, US",FALSE,2023-06-03 17:44:58-07:00,47126,0,0,2023-06-04T00:44:58.000Z,Pacific Time (US & Canada),FALSE,FALSE,4,NA,NA,NA,needs_id,NA,NA,NA,CC-BY-NC,https://www.inaturalist.org/observations/165448437,1,0,America/Los_Angeles,3,0,1,FALSE,NA,1,NA,4,TRUE,0,2023-09-01T18:58:48.860Z,NA,c44c753e-f561-4faf-92fd-824122784c96,NA,,Hybrid?,brock,Plantae,0,2023-06-04T05:26:06.816Z,2023-06-04T05:26:11.943Z,2023-06-04T00:44:58.000Z,TRUE,,47851,Quercus,genus,48460/47126/211194/47125/47124/47853/47852,76600,oaks,TRUE,English,47126,Plantae,kingdom,70,48460,brock,https://static.inaturalist.org/attachments/users/icons/20465/thumb.jpg?1591023294
56687186,2020-08-09,NA,34.4981358056,-120.4967544722,NA,NA,sow thistles,34488,53270,2020-08-16T22:53:53.696Z,2020-08-17T15:56:35.176Z,"Lompoc, CA 93436, USA",FALSE,2020-08-09 4:00:04 PM PDT,47126,1,0,2020-08-09T23:00:04.000Z,Pacific Time (US & Canada),FALSE,FALSE,NA,NA,NA,NA,needs_id,gps,gps,NA,CC-BY,https://www.inaturalist.org/observations/56687186,2,0,America/Los_Angeles,2,0,2,FALSE,53270,1,NA,NA,TRUE,0,2023-09-01T19:01:59.094Z,NA,65ebb910-659b-4c66-b651-65fdec2cf55f,NA,,NA,pileated,Plantae,0,2020-08-16T22:53:53.696Z,2020-08-17T15:56:35.176Z,2020-08-09T23:00:04.000Z,FALSE,,53270,Sonchus,genus,48460/47126/211194/47125/47124/47605/47604/447425/359450/632703,639033,sow thistles,TRUE,English,47126,Plantae,kingdom,70,48460,pileated,https://static.inaturalist.org/attachments/users/icons/34488/thumb.jpg?1696133151
56688154,2020-08-09,NA,34.5066696389,-120.5002537222,NA,NA,sacred datura,34488,58331,2020-08-16T23:04:35.763Z,2020-08-17T15:55:13.037Z,"Lompoc, CA 93436, USA",FALSE,2020-08-09 4:18:23 PM PDT,47126,2,0,2020-08-09T23:18:23.000Z,Pacific Time (US & Canada),FALSE,FALSE,NA,NA,NA,NA,research,gps,gps,NA,CC-BY,https://www.inaturalist.org/observations/56688154,4,0,America/Los_Angeles,2,0,4,FALSE,58331,1,NA,NA,TRUE,0,2024-01-18T06:17:58.750Z,NA,c326d6d7-289c-4565-938a-44e4139b5f95,NA,,NA,pileated,Plantae,0,2020-08-16T23:04:35.763Z,2020-08-17T15:55:13.037Z,2020-08-09T23:18:23.000Z,FALSE,,58331,Datura wrightii,species,48460/47126/211194/47125/47124/48515/48516/634936/634938/48943,92501,Sacred Datura,TRUE,English,47126,Plantae,kingdom,70,48460,pileated,https://static.inaturalist.org/attachments/users/icons/34488/thumb.jpg?1696133151
56688189,2020-08-09,NA,34.5066621667,-120.50023,NA,NA,Saltbushes,34488,58112,2020-08-16T23:05:04.394Z,2020-08-17T15:54:57.418Z,"Lompoc, CA 93436, USA",FALSE,2020-08-09 4:20:00 PM PDT,47126,1,0,2020-08-09T23:20:00.000Z,Pacific Time (US & Canada),FALSE,FALSE,NA,NA,NA,NA,needs_id,gps,gps,NA,CC-BY,https://www.inaturalist.org/observations/56688189,2,1,America/Los_Angeles,2,0,3,FALSE,58112,1,NA,NA,TRUE,0,2023-09-01T18:33:10.138Z,NA,b41acccd-b800-47ad-a293-609986b09780,NA,,NA,pileated,Plantae,0,2020-08-16T23:05:04.394Z,2020-08-17T15:54:57.418Z,2020-08-09T23:20:00.000Z,FALSE,,58112,Atriplex,genus,48460/47126/211194/47125/47124/47366/52327/518889/518888,519733,Saltbushes,TRUE,English,47126,Plantae,kingdom,70,48460,pileated,https://static.inaturalist.org/attachments/users/icons/34488/thumb.jpg?1696133151
61758006,2020-10-04,NA,34.4947853648,-120.4945593327,NA,NA,Giant Rock Scallop,2177281,54526,2020-10-05T06:14:00.006Z,2022-01-22T22:38:43.716Z,"Lompoc, CA 93436, USA",FALSE,2020-10-04 3:13:12 PM PDT,47115,3,0,2020-10-04T22:13:12.000Z,Pacific Time (US & Canada),FALSE,FALSE,53,NA,NA,NA,research,gps,gps,NA,CC-BY-NC,https://www.inaturalist.org/observations/61758006,1,0,America/Los_Angeles,2,0,4,FALSE,54526,1,NA,53,TRUE,0,2023-10-05T23:37:03.980Z,NA,2d030e3b-0a52-41ef-9782-8534f47c9f6b,open,,NA,g_heaton,Mollusca,0,2020-10-05T06:14:00.006Z,2022-01-22T22:38:43.716Z,2020-10-04T22:13:12.000Z,FALSE,,54526,Crassadoma gigantea,species,48460/1/47115/47584/1051154/372769/551313/522249/54525/871463/871466/54524,86299,Giant Rock Scallop,TRUE,English,47115,Mollusca,phylum,60,48460/1,g_heaton,https://static.inaturalist.org/attachments/users/icons/2177281/thumb.jpg?1708707479
61758100,2020-10-04,NA,34.4903048765,-120.4901323467,NA,NA,Turkish Towel,2177281,127153,2020-10-05T06:18:08.938Z,2020-10-05T14:37:12.195Z,"Lompoc, CA 93436, USA",FALSE,2020-10-04 3:45:47 PM PDT,47126,1,0,2020-10-04T22:45:47.000Z,Pacific Time (US & Canada),FALSE,FALSE,35,NA,NA,NA,research,gps,gps,NA,CC-BY-NC,https://www.inaturalist.org/observations/61758100,1,0,America/Los_Angeles,2,0,2,FALSE,127153,1,NA,35,TRUE,0,2023-09-01T18:54:13.857Z,NA,afb61a1a-33f4-491b-a1ac-10148a414da6,NA,,NA,g_heaton,Plantae,0,2020-10-05T06:18:08.938Z,2020-10-05T14:37:12.195Z,2020-10-04T22:45:47.000Z,FALSE,,127153,Chondracanthus exasperatus,species,48460/47126/57774/1360860/57775/1051024/67673/71119/117813,222007,Turkish Towel,TRUE,English,47126,Plantae,kingdom,70,48460,g_heaton,https://static.inaturalist.org/attachments/users/icons/2177281/thumb.jpg?1708707479
61758150,2020-10-04,NA,34.5079933074,-120.5000846833,NA,NA,giant coreopsis,2177281,77709,2020-10-05T06:20:31.569Z,2020-11-11T18:15:40.567Z,"Lompoc, CA 93436, USA",FALSE,2020-10-04 4:39:11 PM PDT,47126,2,0,2020-10-04T23:39:11.000Z,Pacific Time (US & Canada),FALSE,FALSE,19,NA,NA,NA,research,gps,gps,NA,CC-BY-NC,https://www.inaturalist.org/observations/61758150,1,0,America/Los_Angeles,2,0,3,FALSE,77709,1,NA,19,TRUE,0,2023-09-01T18:51:08.373Z,NA,5bd447e5-f52e-47e6-8371-cca2237245d2,NA,,NA,g_heaton,Plantae,0,2020-10-05T06:20:31.569Z,2020-11-11T18:15:40.567Z,2020-10-04T23:39:11.000Z,FALSE,,77709,Leptosyne gigantea,species,48460/47126/211194/47125/47124/47605/47604/632790/568277/72215,146949,giant coreopsis,TRUE,English,47126,Plantae,kingdom,70,48460,g_heaton,https://static.inaturalist.org/attachments/users/icons/2177281/thumb.jpg?1708707479
61758159,2020-10-04,NA,34.5079192634,-120.5001386628,NA,NA,sea fig,2177281,49322,2020-10-05T06:20:46.211Z,2020-10-05T15:40:41.309Z,"Lompoc, CA 93436, USA",FALSE,2020-10-04 4:43:21 PM PDT,47126,2,0,2020-10-04T23:43:21.000Z,Pacific Time (US & Canada),FALSE,FALSE,24,NA,NA,NA,research,gps,gps,NA,CC-BY-NC,https://www.inaturalist.org/observations/61758159,1,0,America/Los_Angeles,2,0,3,FALSE,49322,1,NA,24,TRUE,0,2023-09-01T18:51:08.373Z,NA,218c5d78-bbe4-44eb-a55b-5a0a169646dd,NA,,NA,g_heaton,Plantae,0,2020-10-05T06:20:46.211Z,2020-10-05T15:40:41.309Z,2020-10-04T23:43:21.000Z,FALSE,,49322,Carpobrotus edulis,species,48460/47126/211194/47125/47124/47366/49320/624228/624231/49323,94849,sea fig,TRUE,English,47126,Plantae,kingdom,70,48460,g_heaton,https://static.inaturalist.org/attachments/users/icons/2177281/thumb.jpg?1708707479
61758819,2020-10-04,,34.4977242324,-120.4964854048,NA,NA,Turkey Vulture,2177281,4756,2020-10-05T06:41:38.724Z,2020-10-05T14:03:33.800Z,"Santa Barbara County, CA, USA",FALSE,2020/10/04 3:03 PM PDT,3,1,0,2020-10-04T22:03:00.000Z,Pacific Time (US & Canada),FALSE,FALSE,89,NA,NA,NA,research,NA,NA,NA,CC-BY-NC,https://www.inaturalist.org/observations/61758819,1,0,America/Los_Angeles,NA,0,2,FALSE,4756,1,NA,89,TRUE,0,2023-09-01T18:21:49.527Z,NA,e8ba7f93-7eae-462d-aeb0-65984c3179b1,open,,,g_heaton,Aves,0,2020-10-05T06:41:38.724Z,2020-10-05T14:03:33.800Z,2020-10-04T22:03:00.000Z,FALSE,,4756,Cathartes aura,species,48460/1/2/355675/3/559244/71306/4755,6139,Turkey Vulture,TRUE,English,3,Aves,class,50,48460/1/2/355675,g_heaton,https://static.inaturalist.org/attachments/users/icons/2177281/thumb.jpg?1708707479
61758820,2020-10-04,,34.4961403143,-120.4964979423,NA,NA,Heermann's Gull,2177281,4353,2020-10-05T06:41:39.453Z,2020-10-05T14:03:29.225Z,"Santa Barbara County, CA, USA",FALSE,2020/10/04 3:05 PM PDT,3,1,0,2020-10-04T22:05:00.000Z,Pacific Time (US & Canada),FALSE,FALSE,32,NA,NA,NA,research,NA,NA,NA,CC-BY-NC,https://www.inaturalist.org/observations/61758820,1,0,America/Los_Angeles,NA,0,2,FALSE,4353,1,NA,32,TRUE,0,2023-09-01T18:59:49.349Z,NA,003c6ac6-ae90-4122-86a9-2ad1eb70df05,NA,,,g_heaton,Aves,0,2020-10-05T06:41:39.453Z,2020-10-05T14:03:29.225Z,2020-10-04T22:05:00.000Z,FALSE,,4353,Larus heermanni,species,48460/1/2/355675/3/67561/4342/447155/4343,76844,Heermann's Gull,TRUE,English,3,Aves,class,50,48460/1/2/355675,g_heaton,https://static.inaturalist.org/attachments/users/icons/2177281/thumb.jpg?1708707479
61758824,2020-10-04,,34.494761017,-120.4953768443,NA,NA,Kelp Flies,2177281,48089,2020-10-05T06:41:40.390Z,2020-10-07T17:55:56.087Z,"Santa Barbara County, CA, USA",FALSE,2020/10/04 3:10 PM PDT,47158,2,0,2020-10-04T22:10:00.000Z,Pacific Time (US & Canada),FALSE,FALSE,14,NA,NA,NA,needs_id,NA,NA,NA,CC-BY-NC,https://www.inaturalist.org/observations/61758824,1,0,America/Los_Angeles,NA,0,3,FALSE,48089,1,NA,14,TRUE,0,2023-09-01T18:21:49.527Z,NA,ba9f0d6f-4a72-4fb2-beaa-01dd616ca11f,NA,,,g_heaton,Insecta,0,2020-10-05T06:41:40.390Z,2020-10-07T17:55:56.087Z,2020-10-04T22:10:00.000Z,NA,,48089,Schizophora,zoosection,48460/1/47120/372739/47158/184884/47822/48091/372853,1763798,Schizophoran Flies,TRUE,English,47158,Insecta,class,50,48460/1/47120/372739,g_heaton,https://static.inaturalist.org/attachments/users/icons/2177281/thumb.jpg?1708707479
61758827,2020-10-04,,34.4899864422,-120.4900643985,NA,NA,Pelagic Cormorant,2177281,1289605,2020-10-05T06:41:41.365Z,2022-05-15T04:38:40.279Z,"Santa Barbara County, CA, USA",FALSE,2020/10/04 3:26 PM PDT,3,1,0,2020-10-04T22:26:00.000Z,Pacific Time (US & Canada),FALSE,FALSE,61,NA,NA,NA,research,NA,NA,NA,CC-BY-NC,https://www.inaturalist.org/observations/61758827,1,0,America/Los_Angeles,NA,0,4,FALSE,1289605,1,NA,61,TRUE,0,2023-09-01T18:18:15.390Z,NA,aa15da91-5ba0-4417-8136-0a3827def0a8,open,,,g_heaton,Aves,0,2020-10-05T06:41:41.365Z,2022-05-15T04:38:40.279Z,2020-10-04T22:26:00.000Z,FALSE,,1289605,Urile pelagicus,species,48460/1/2/355675/3/71268/4262/1289334,2994630,Pelagic Cormorant,TRUE,English,3,Aves,class,50,48460/1/2/355675,g_heaton,https://static.inaturalist.org/attachments/users/icons/2177281/thumb.jpg?1708707479
