ID,Longitude,Latitude,Plant,Date,Source,Dataset,Detail URL,Error Radius (m)
OBI181382,-120.462524,34.495746,Phalaris paradoxaHood canarygrass,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630377,3989
OBI161569,-120.462524,34.495746,Festuca perennisItalian rye grass,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630378,3989
OBI181383,-120.462524,34.495746,Lepidium nitidumShining pepper grass,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630379,3989
OBI167316,-120.462524,34.495746,Corethrogyne filaginifoliaCommon sandaster,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630380,3989
OBI181381,-120.462524,34.495746,Solidago velutina ssp.Threenerve goldenrod,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630381,3989
OBI181401,-120.462524,34.495746,Matricaria discoideaPineapple weed,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630382,3989
OBI181388,-120.462524,34.495746,Eschscholzia californicaCalifornia poppy,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630383,3989
OBI161599,-120.462524,34.495746,Amsinckia spectabilisSeaside fiddleneck,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630384,3989
OBI181389,-120.462524,34.495746,Lupinus succulentusArroyo lupine,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630385,3989
OBI164514,-120.462524,34.495746,Astragalus curtipesSouth coast milk vetch,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630386,3989
OBI181386,-120.462524,34.495746,Pinus pineaItalian stone pine,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630387,3989
OBI181387,-120.462524,34.495746,Avena fatuaWildoats,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630388,3989
UCSB063951,-120.462524,34.495746,Salvia melliferaBlack sage,2019-05-09,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=5366261,3989
UCSB064007,-120.462524,34.495746,Solidago velutina ssp. californicaOreja de liebre,2019-05-09,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=5366330,3989
UCR-302508,-120.47308,34.50494,Lupinus longifoliusLong leaf bush lupine,2019-05-09,UC Riverside,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=5792377,3989
SDSU22458,-120.47318,34.50479,Pseudognaphalium californicumLadies' tobacco,2019-05-09,SDSU Herbarium,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3033086,3989
OBI161550,-120.473074,34.504951,Trifolium ciliolatumTree clover,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630316,3989
OBI161585,-120.473074,34.504951,Sisymbrium officinaleHedge mustard,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630317,3989
OBI161580,-120.473074,34.504951,Stellaria pallidaPale starwort,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630318,3989
OBI161565,-120.473074,34.504951,Soliva sessilisSouth american soliva,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630319,3989
OBI161577,-120.461764,34.500316,Torilis arvensisField hedge parsley,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630356,3989
OBI164469,-120.461764,34.500316,Stipa pulchraPurple needle grass,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630357,3989
UCSC10 0002894,-120.474073,34.503312,Diplacus aurantiacusSticky monkeyflower,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3575114,2
SBBG182049,-120.46176,34.5003,Ranunculus californicus var. californicusCommon buttercup,2019-05-09,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3828863,200
UCSB063967,-120.461764,34.500316,Erodium botrysBig heron bill,2019-05-09,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=5366281,3989
OBI164467,-120.461764,34.500316,Cirsium occidentale var. occidentaleCobweb thistle,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630341,3989
OBI164484,-120.461764,34.500316,Erodium botrysBig heron bill,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630368,3989
OBI181374,-120.461764,34.500316,Frangula californica ssp.California coffeeberry,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630369,3989
OBI161572,-120.461764,34.500316,Clarkia purpurea ssp.Purple clarkia,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630370,3989
OBI164482,-120.461764,34.500316,Stachys bullataSouthern hedge nettle,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630371,3989
OBI161573,-120.461764,34.500316,Malva parvifloraCheeseweed,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630372,3989
OBI161574,-120.461764,34.500316,Melica imperfectaCoast range melic,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630373,3989
OBI164457,-120.461764,34.500316,Agoseris grandifloraGiant mountain dandelion,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630374,3989
OBI161611,-120.461764,34.500316,Drymocallis glandulosaSticky cinquefoil,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630375,3989
UCSC10 0002895,-120.461255,34.501088,Sidalcea malviflora ssp. laciniataLaciniate checker mallow,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3590568,2
UCSC10 0002897,-120.461255,34.501088,Cirsium occidentale var. occidentaleCobweb thistle,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3590570,2
UCSC10 0002898,-120.461255,34.501088,Castilleja affinis ssp. affinisCoast indian paintbrush,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3590571,2
SBBG180547,-120.461764,34.500316,Frangula californica ssp. californicaCalifornia coffeeberry,2019-05-09,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3825121,3989
SBBG182048,-120.45802,34.4893,Marrubium vulgareWhite horehound,2019-05-09,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3828864,200
SBBG182077,-120.45801,34.48928,Grindelia hirsutulaGumweed,2019-05-09,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3828954,200
SBBG182076,-120.46176,34.5003,Acmispon brachycarpusShort podded lotus,2019-05-09,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3828960,200
UCSB064154,-120.458018,34.489284,Encelia californicaBush sunflower,2019-05-09,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=5365893,500
UCSB064153,-120.458018,34.489284,Grindelia hirsutulaGumweed,2019-05-09,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=5365896,10
UCSB064155,-120.458018,34.489284,Marrubium vulgareWhite horehound,2019-05-09,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=5365901,3989
OBI161566,-120.473074,34.504951,Bromus rubensRed brome,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630298,3989
OBI161602,-120.473074,34.504951,Acmispon glaberDeerweed,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630339,3989
SBBG182075,-120.473,34.50495,Silene gallicaCommon catchfly,2019-05-09,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3828964,200
SBBG182074,-120.47307,34.50495,"Bromus madritensisFoxtail chess, foxtail brome",2019-05-09,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3828966,200
SBBG182073,-120.47307,34.50495,Lupinus longifoliusLong leaf bush lupine,2019-05-09,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3828968,200
SBBG182631,-120.473074,34.504951,Torilis nodosaWild parsley,2019-05-09,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3848618,200
SBBG182629,-120.473074,34.504951,Solanum umbelliferumBlue witch,2019-05-09,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3848620,200
SBBG182627,-120.473074,34.504951,Lupinus nanusValley sky lupine,2019-05-09,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3848622,200
UCSB063958,-120.473074,34.504951,Diplacus aurantiacusSticky monkeyflower,2019-05-09,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=5366272,3989
SJSUC12952,-120.47281,34.50414,Orthotrichum coulteri,2019-05-09,San Jose State,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=-4631049,3989
SJSUC12951,-120.47385,34.50415,Orthotrichum coulteri,2019-05-09,San Jose State,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=-4631051,3989
SJSUC13934,-120.4742,34.50473,Syntrichia ruralis,2019-05-09,San Jose State,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=-4631052,3989
UCSC10 0002899,-120.462343,34.491971,Castilleja exserta ssp. exsertaPurple owl's clover,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3590572,3989
UCSC10 0002900,-120.462343,34.491971,Castilleja densiflora ssp. densifloraDense flower owl's clover,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3702701,3989
SBBG182050,-120.4625,34.4957,Astragalus curtipesSouth coast milk vetch,2019-05-09,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3828862,200
SDSU22464,-120.47211,34.45599,Astragalus nuttalliiLoco weed,2019-05-09,SDSU Herbarium,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3033093,3989
SDSU22463,-120.47239,34.45625,Extriplex californicaCalifornia orach,2019-05-09,SDSU Herbarium,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3033094,3989
SDSU22454,-120.47239,34.45625,Amblyopappus pusillusPineapple weed,2019-05-09,SDSU Herbarium,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3033095,3989
UCR0137767,-120.46175,34.50031,Frangula californica ssp. californicaCalifornia coffeeberry,2019-05-09,UC Riverside,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=5807883,3989
UCR0134696,-120.46175,34.50031,Solanum umbelliferumBlue witch,2019-05-09,UC Riverside,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=5792378,3989
OBI164455,-120.461764,34.500316,Chlorogalum pomeridianum var. pomeridianumCommon soaproot,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630360,3989
OBI164493,-120.461764,34.500316,Brassica nigraBlack mustard,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630361,3989
OBI164456,-120.461764,34.500316,Silybum marianumMilk thistle,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630362,3989
OBI161612,-120.461764,34.500316,Eriogonum elongatumLongstem buckwheat,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630363,3989
OBI157820,-120.461764,34.500316,Logfia gallicaNarrowleaf cottonrose,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630364,3989
OBI181380,-120.461764,34.500316,Erigeron foliosus var. foliosusThread stemmed fleabane,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630365,3989
OBI164499,-120.461764,34.500316,Scrophularia atrataBlack flowered figwort,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630366,3989
OBI181375,-120.458018,34.489284,Encelia californicaBush sunflower,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630391,3989
OBI166879,-120.458018,34.489284,Rhamnus croceaRedberry,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630392,3989
OBI164517,-120.458018,34.489284,Marrubium vulgareWhite horehound,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630393,3989
OBI157819,-120.473074,34.504951,Logfia gallicaNarrowleaf cottonrose,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630294,3989
OBI161596,-120.473074,34.504951,Festuca perennisItalian rye grass,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630299,3989
OBI161603,-120.473074,34.504951,Phoradendron leucarpum ssp. tomentosumMistletoe,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630300,3989
OBI161645,-120.473074,34.504951,Stipa lepidaFoothill needle grass,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630302,3989
OBI161536,-120.473074,34.504951,Lamarckia aureaGoldentop,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630303,3989
OBI161564,-120.473074,34.504951,"Bromus madritensisFoxtail chess, foxtail brome",2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630304,3989
OBI161608,-120.473074,34.504951,Lupinus longifoliusLong leaf bush lupine,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630305,3989
OBI164458,-120.473074,34.504951,Avena barbataSlim oat,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630306,3989
OBI161609,-120.473074,34.504951,Salvia leucophyllaPurple sage,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630307,3989
OBI114870,-120.473074,34.504951,Verbena lasiostachysWestern vervain,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630308,3989
OBI161598,-120.473074,34.504951,Paeonia californicaCalifornia peony,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630309,3989
OBI161568,-120.473074,34.504951,Gastridium phleoidesNit grass,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630310,3989
OBI161531,-120.473074,34.504951,Hordeum murinum ssp. murinumWall barley,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630311,3989
OBI161586,-120.473074,34.504951,Elymus condensatusGiant wild rye,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630312,3989
OBI161579,-120.473074,34.504951,Spergularia bocconiBoccone's sand spurry,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630315,3989
OBI161549,-120.473074,34.504951,Calandrinia menziesiiCalandrinia,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630320,3989
OBI161575,-120.473074,34.504951,Pterostegia drymarioidesFairy mist,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630329,3989
OBI164497,-120.473074,34.504951,Sanicula crassicaulisPacific sanicle,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630338,3989
UCSC10 0002134,-120.47352,34.50451,Lupinus longifoliusLong leaf bush lupine,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3575110,3
UCSC10 0002892,-120.47352,34.50451,Salvia leucophyllaPurple sage,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3575112,3
UCSC10 0002893,-120.473404,34.503828,Salvia spathaceaHummingbird sage,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3575113,3
OBI161562,-120.473074,34.504951,Festuca myurosRattail sixweeks grass,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630295,3989
OBI161584,-120.473074,34.504951,Rumex crispusCurly dock,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630321,3989
OBI168613,-120.473074,34.504951,Eriophyllum confertiflorumYellow yarrow,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630322,3989
OBI161548,-120.473074,34.504951,Lysimachia arvensisScarlet pimpernel,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630323,3989
OBI161532,-120.473074,34.504951,Diplacus aurantiacus var. xSticky monkeyflower,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630324,3989
OBI161583,-120.473074,34.504951,Sonchus oleraceusSow thistle,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630325,3989
OBI161619,-120.473074,34.504951,Salvia spathaceaHummingbird sage,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630326,3989
OBI164491,-120.473074,34.504951,Collinsia heterophyllaChinese houses,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630327,3989
OBI174291,-120.473074,34.504951,Logfia filaginoidesCalifornia cottonrose,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630328,3989
OBI161563,-120.473074,34.504951,Silene gallicaCommon catchfly,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630297,3989
OBI164515,-120.473074,34.504951,Carduus pycnocephalusItalian thistle,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630330,3989
OBI164490,-120.473074,34.504951,Daucus pusillusWild carrot,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630331,3989
OBI173459,-120.473074,34.504951,Hypochaeris glabraSmooth cats ear,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630332,3989
OBI109391,-120.473074,34.504951,Galium aparineCleavers,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630333,3989
OBI163480,-120.473074,34.504951,Pseudognaphalium californicumLadies' tobacco,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630334,3989
OBI164488,-120.473074,34.504951,Galium porrigensClimbing bedstraw,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630335,3989
OBI164489,-120.473074,34.504951,Dichelostemma capitatumBlue dicks,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630336,3989
OBI164498,-120.473074,34.504951,Gamochaeta ustulataFeatherweed,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630337,3989
OBI164468,-120.461764,34.500316,Sidalcea malvifloraWild hollyhock,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630340,3989
OBI161600,-120.461764,34.500316,"Festuca temulentaDarnel, tares",2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630342,3989
OBI161570,-120.461764,34.500316,Uropappus lindleyiSilver puffs,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630343,3989
OBI164516,-120.461764,34.500316,Ranunculus californicus var. californicusCommon buttercup,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630344,3989
OBI161610,-120.461764,34.500316,Medicago polymorphaCalifornia burclover,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630345,3989
OBI161601,-120.461764,34.500316,Trifolium hirtumRose clover,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630346,3989
OBI164492,-120.461764,34.500316,Quercus agrifoliaCoast live oak,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630347,3989
OBI161607,-120.461764,34.500316,Dudleya lanceolataSouthern california dudleya,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630348,3989
OBI164495,-120.461764,34.500316,Calystegia macrostegiaIsland morning glory,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630349,3989
OBI164496,-120.461764,34.500316,Sisyrinchium bellumBlue eyed grass,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630350,3989
OBI161571,-120.461764,34.500316,Epilobium canumCalifornia fuchsia,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630351,3989
OBI164471,-120.461764,34.500316,Elymus glaucusBlue wildrye,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630352,3989
OBI164470,-120.461764,34.500316,Bromus laevipesNarrow flowered brome,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630353,3989
OBI161576,-120.461764,34.500316,Castilleja affinisIndian paintbrush,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630354,3989
OBI164500,-120.461764,34.500316,Lupinus bicolorLupine,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630355,3989
OBI161578,-120.461764,34.500316,Castilleja exsertaOwl's clover,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630358,3989
OBI164494,-120.461764,34.500316,Acmispon brachycarpusShort podded lotus,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630359,3989
OBI164483,-120.461764,34.500316,Lathyrus vestitus var. vestitusHillside pea,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630367,3989
OBI161605,-120.460951,34.482052,Layia platyglossaTidy tips,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630396,3989
OBI161606,-120.460951,34.482052,Centaurea melitensisTocalote,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630398,3989
OBI149014,-120.460951,34.482052,Deinandra increscens ssp. villosaGaviota tarplant,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630399,3989
OBI174284,-120.467331,34.468166,Isocoma menziesii var. sedoidesProstrate coastal goldenbush,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630425,3989
OBI161560,-120.467331,34.468166,Pterostegia drymarioidesFairy mist,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630427,3989
OBI164474,-120.467331,34.468166,Castilleja affinisIndian paintbrush,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630428,3989
OBI164522,-120.467331,34.468166,Spergularia macrotheca var. macrothecaSticky sand spurry,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630429,3989
OBI181390,-120.467331,34.468166,Spergularia villosaVillous sand spurry,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630430,3989
OBI164520,-120.467331,34.468166,Camissoniopsis micranthaSpencer primrose,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630431,3989
OBI161559,-120.467331,34.468166,Acmispon strigosusStrigose lotus,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630432,3989
OBI161558,-120.467331,34.468166,Festuca myurosRattail sixweeks grass,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630433,3989
OBI161595,-120.467331,34.468166,Scrophularia californicaCalifornia bee plant,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630434,3989
OBI164521,-120.467331,34.468166,Polypogon monspeliensisAnnual beard grass,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630435,3989
OBI164518,-120.467331,34.468166,Poa annuaAnnual blue grass,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630436,3989
OBI161592,-120.467331,34.468166,Elymus condensatusGiant wild rye,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630444,3989
OBI181398,-120.467331,34.468166,Hordeum brachyantherum ssp.Meadow barley,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630445,3989
OBI181397,-120.467331,34.468166,Lythrum hyssopifoliaHyssop loosestrife,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630446,3989
OBI161613,-120.467331,34.468166,Rafinesquia californicaCalifornia chicory,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630447,3989
OBI161617,-120.467331,34.468166,Conium maculatumPoison hemlock,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630449,3989
SBBG182628,-120.467331,34.468166,Eriophyllum staechadifoliumLizard tail,2019-05-09,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3848621,200
SJSUC10701,-120.46766,34.46825,Gemmabryum vinosum,2019-05-09,San Jose State,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=-4631064,3989
SJSUC13466,-120.46766,34.46825,Didymodon vinealisDidymodon moss,2019-05-09,San Jose State,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=-4631065,3989
SJSUC11127,-120.46766,34.46825,Fissidens curvatus,2019-05-09,San Jose State,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=-4631066,3989
UCR0137766,-120.46733,34.46817,Spergularia villosaVillous sand spurry,2019-05-09,UC Riverside,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=5807884,3989
UCR0137768,-120.46733,34.46817,Plantago coronopusCut leaf plantain,2019-05-09,UC Riverside,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=5807885,3989
OBI161616,-120.467264,34.471748,Carduus tenuiflorusSlender flowered thistle,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630400,3989
OBI164519,-120.467331,34.468166,Croton californicusDesert croton,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630437,3989
OBI164475,-120.467331,34.468166,Artemisia californicaCoastal sage brush,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630438,3989
OBI161594,-120.467331,34.468166,Ehrharta calycinaPerennial veldt grass,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630440,3989
OBI181373,-120.467331,34.468166,Plantago coronopusCut leaf plantain,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630441,3989
