key,scientificName,longitude,latitude,coordinateUncertaintyInMeters,eventDate,year,source,dataset,URL
46b112da-753d-4c63-b926-90aa4e3e4ddb,Quercus,-120.38354,34.49165,NA,2019-04-24,2019,iDigBio,SBBG,https://www.idigbio.org/portal/records/46b112da-753d-4c63-b926-90aa4e3e4ddb
46bece2c-3d3f-463d-9a4e-458528c2983a,Plagiobothrys undulatus,-120.4554,34.45636,NA,2019-05-09,2019,iDigBio,OBI,https://www.idigbio.org/portal/records/46bece2c-3d3f-463d-9a4e-458528c2983a
472767d4-6d6e-4ad0-94b2-e38b206101ba,Ranunculus californicus var. californicus,-120.46176,34.5003,200,2019-05-09,2019,iDigBio,SBBG,https://www.idigbio.org/portal/records/472767d4-6d6e-4ad0-94b2-e38b206101ba
4750b415-66d5-4a0e-9cdd-07b4fccd6f54,Pentagramma triangularis,-120.3928349,34.52727215,NA,2019-05-10,2019,iDigBio,OBI,https://www.idigbio.org/portal/records/4750b415-66d5-4a0e-9cdd-07b4fccd6f54
47544fac-b4ef-461e-bd2b-7349f4bfd5b6,Croton setiger,-120.4676882,34.4671211,NA,2019-05-09,2019,iDigBio,OBI,https://www.idigbio.org/portal/records/47544fac-b4ef-461e-bd2b-7349f4bfd5b6
476999a3-af79-441c-a424-0032eadeaa83,Peromyscus maniculatus,-120.4580556,34.4527778,NA,1986-10-30,1986,iDigBio,SBMNH,https://www.idigbio.org/portal/records/476999a3-af79-441c-a424-0032eadeaa83
4782fcae-fd12-4658-beea-a8536aa71f9b,Tuckermannopsis orbata,-120.365,34.493333,NA,1996-12-29,1996,iDigBio,TLE,https://www.idigbio.org/portal/records/4782fcae-fd12-4658-beea-a8536aa71f9b
47c7147b-2013-4316-b97e-27a91a4ca70a,Tuckermannopsis orbata,-120.365,34.4933333,NA,1996-07-29,1996,iDigBio,ASU,https://www.idigbio.org/portal/records/47c7147b-2013-4316-b97e-27a91a4ca70a
47d253a2-dab7-4ef5-95d8-968aa7ee92c3,Isocoma menziesii var. sedoides,-120.4673311,34.46816637,NA,2019-05-09,2019,iDigBio,UCSB,https://www.idigbio.org/portal/records/47d253a2-dab7-4ef5-95d8-968aa7ee92c3
4813d1f2-93ad-4e1f-9ac7-43888c1a95e3,Carpobrotus chilensis,-120.4708787,34.45277158,NA,2019-05-09,2019,iDigBio,OBI,https://www.idigbio.org/portal/records/4813d1f2-93ad-4e1f-9ac7-43888c1a95e3
482aa00e-c4cf-4509-b6e8-56a7188ee341,"Parophrys vetulus (girard, 1854)",-120.44,34.445,NA,1980-04-13,1980,iDigBio,LACM,https://www.idigbio.org/portal/records/482aa00e-c4cf-4509-b6e8-56a7188ee341
483ad7d8-79a1-45ec-886f-a47048bd8e08,NAecapoda indet.,-120.4,34.5,150,1982-05-01,1982,iDigBio,LACM,https://www.idigbio.org/portal/records/483ad7d8-79a1-45ec-886f-a47048bd8e08
48469699-3ba2-4c9e-be51-636979730103,"Typhlogobius californiensis steindachner, 1879",-120.44,34.445,NA,1980-05-17,1980,iDigBio,LACM,https://www.idigbio.org/portal/records/48469699-3ba2-4c9e-be51-636979730103
4868ce76-381e-4368-bf34-80151c7bf0fc,Cotula coronopifolia,-120.467688,34.467121,10,2019-05-09,2019,iDigBio,UCSB,https://www.idigbio.org/portal/records/4868ce76-381e-4368-bf34-80151c7bf0fc
487cf5ed-b322-4c0f-821f-c426c356f9aa,Erodium botrys,-120.461764,34.500316,NA,2019-05-09,2019,iDigBio,UCSB,https://www.idigbio.org/portal/records/487cf5ed-b322-4c0f-821f-c426c356f9aa
48b43653-31f6-4e51-b094-c285f55fa2c1,NAuercus agrifolia x quercus parvula,-120.3793,34.4938,1750,1995-07-20,1995,iDigBio,SBBG,https://www.idigbio.org/portal/records/48b43653-31f6-4e51-b094-c285f55fa2c1
48ed8dbc-28a5-4f4a-b1b5-9d8f21aacc0c,Punctelia jeckeri,-120.364883,34.493433,NA,2003-01-14,2003,iDigBio,SBBG,https://www.idigbio.org/portal/records/48ed8dbc-28a5-4f4a-b1b5-9d8f21aacc0c
49136825-8991-4179-8d8f-9727b114ca8b,Lottia pelta,-120.4533,34.445,200,1988-11-22,1988,iDigBio,LACM,https://www.idigbio.org/portal/records/49136825-8991-4179-8d8f-9727b114ca8b
49660eac-17b2-4ff7-98ad-b6db79742b0b,Calliostoma annulatum,-120.4816667,34.4613889,NA,1982-09-16,1982,iDigBio,SBMNH,https://www.idigbio.org/portal/records/49660eac-17b2-4ff7-98ad-b6db79742b0b
499afb4e-2d34-4804-bab3-37665362799f,NAonium maculatum,-120.4673311,34.46816637,NA,2019-05-09,2019,iDigBio,OBI,https://www.idigbio.org/portal/records/499afb4e-2d34-4804-bab3-37665362799f
49c2ba11-9d42-44f2-b4c4-4a4394017205,"Leuroglossus stilbius gilbert, 1890",-120.44,34.445,NA,1980-03-16,1980,iDigBio,LACM,https://www.idigbio.org/portal/records/49c2ba11-9d42-44f2-b4c4-4a4394017205
4a02de80-fd46-42a3-909c-cc1c7fe210c7,NAamalina,-120.365,34.493333,NA,1996-12-29,1996,iDigBio,TLE,https://www.idigbio.org/portal/records/4a02de80-fd46-42a3-909c-cc1c7fe210c7
4a0f8e94-2bac-499b-805f-94342d6c0560,Sialis,-120.4539722,34.51308333,NA,2019-06-03,2019,iDigBio,CASC,https://www.idigbio.org/portal/records/4a0f8e94-2bac-499b-805f-94342d6c0560
4a4ec73b-97a4-4514-be3e-a0f0a4b29b96,NAoliva sessilis,-120.4730736,34.50495136,NA,2019-05-09,2019,iDigBio,OBI,https://www.idigbio.org/portal/records/4a4ec73b-97a4-4514-be3e-a0f0a4b29b96
4a594022-de91-4621-b178-94cb0ca25a3e,Arctostaphylos purissima,-120.39705,34.5289,1000,1992-08-31,1992,iDigBio,RSA,https://www.idigbio.org/portal/records/4a594022-de91-4621-b178-94cb0ca25a3e
4a5f6513-3bbc-4429-a5ce-7bf2cf651210,NAuncus,-120.4708787,34.45277158,NA,2019-05-09,2019,iDigBio,OBI,https://www.idigbio.org/portal/records/4a5f6513-3bbc-4429-a5ce-7bf2cf651210
4a684dce-bfc0-4807-8c22-168aaf460d61,NAeratostoma foliatum,-120.437369,34.447002,NA,2069-04-29,2069,iDigBio,NA,https://www.idigbio.org/portal/records/4a684dce-bfc0-4807-8c22-168aaf460d61
4a83ad2f-7e93-4f59-bf14-8be9fd7f8dbd,Cordulegaster dorsalis,-120.4247778,34.51813889,NA,2019-04-18,2019,iDigBio,CASC,https://www.idigbio.org/portal/records/4a83ad2f-7e93-4f59-bf14-8be9fd7f8dbd
4ab7846a-e3f7-4816-8c0d-e2bf2285a8cc,Plectritis congesta subsp. brachystemon,-120.4987,34.56147,2000,1997-04-17,1997,iDigBio,SD,https://www.idigbio.org/portal/records/4ab7846a-e3f7-4816-8c0d-e2bf2285a8cc
4aff96ab-491a-4572-b67f-9d42999806bb,Artemisia californica,-120.454982,34.529129,NA,2019-05-19,2019,iDigBio,UCSB,https://www.idigbio.org/portal/records/4aff96ab-491a-4572-b67f-9d42999806bb
4b1bae78-8f45-42ae-bc06-37a50fbf0816,Madia gracilis,-120.4548918,34.52912912,NA,2019-05-10,2019,iDigBio,OBI,https://www.idigbio.org/portal/records/4b1bae78-8f45-42ae-bc06-37a50fbf0816
4b2d9f07-317e-4e98-9c69-a71eadcb8554,Haliotis cracherodii,-120.4533,34.445,200,1988-11-22,1988,iDigBio,LACM,https://www.idigbio.org/portal/records/4b2d9f07-317e-4e98-9c69-a71eadcb8554
4b3cfccd-bfce-4f6b-886a-f25cba062850,Gibbonsia,-120.44,34.445,NA,1980-04-13,1980,iDigBio,LACM,https://www.idigbio.org/portal/records/4b3cfccd-bfce-4f6b-886a-f25cba062850
4b41cd30-ccba-463c-a716-cc1de6a5d0b2,Festuca perennis,-120.4625238,34.49574568,NA,2019-05-09,2019,iDigBio,OBI,https://www.idigbio.org/portal/records/4b41cd30-ccba-463c-a716-cc1de6a5d0b2
4ba8b9a6-6786-44f4-a64d-fa409229a2cb,Crassadoma gigantea,-120.471865,34.448253,NA,1980-08-23,1980,iDigBio,SBMNH,https://www.idigbio.org/portal/records/4ba8b9a6-6786-44f4-a64d-fa409229a2cb
4bb24518-0d2d-4fa3-87b7-07534e195d9f,Lecanactis californica,-120.457736,34.459103,NA,2018-04-09,2018,iDigBio,OBI,https://www.idigbio.org/portal/records/4bb24518-0d2d-4fa3-87b7-07534e195d9f
4c2aa38b-b5be-4abc-8eab-e6463285bdeb,Hydroptila arctia,-120.4291667,34.512,NA,2019-06-05,2019,iDigBio,CASC,https://www.idigbio.org/portal/records/4c2aa38b-b5be-4abc-8eab-e6463285bdeb
4c316439-c171-4e19-b112-9f49f34d5612,"NAalkota daileyi squires & saul, 2003",-120.4,34.5,150,1982-05-01,1982,iDigBio,LACM,https://www.idigbio.org/portal/records/4c316439-c171-4e19-b112-9f49f34d5612
4c3be208-de7f-4258-bac7-720c399e07e5,NAncertae sedis,-120.44,34.445,NA,1980-04-13,1980,iDigBio,LACM,https://www.idigbio.org/portal/records/4c3be208-de7f-4258-bac7-720c399e07e5
4c48e1af-de10-4762-9117-52426d417109,Hydriomena perfracta,-120.456459,34.525505,90,2008-06-28,2008,iDigBio,CSU,https://www.idigbio.org/portal/records/4c48e1af-de10-4762-9117-52426d417109
4c6b8979-f53f-44d5-b65b-271e7c83c7ce,Wormaldia gabriella,-120.4841111,34.51277778,NA,2019-06-04,2019,iDigBio,CASC,https://www.idigbio.org/portal/records/4c6b8979-f53f-44d5-b65b-271e7c83c7ce
4c8b55bd-bd1c-4f84-9368-de836494e7d9,Trifolium fragiferum,-120.3928349,34.52727215,NA,2019-05-10,2019,iDigBio,OBI,https://www.idigbio.org/portal/records/4c8b55bd-bd1c-4f84-9368-de836494e7d9
4c8e9e2c-0686-404d-8b46-edc79530b8d2,NAncertae sedis,-120.44,34.445,NA,1980-04-13,1980,iDigBio,LACM,https://www.idigbio.org/portal/records/4c8e9e2c-0686-404d-8b46-edc79530b8d2
4caf1a92-7329-496f-90f8-c3b22b54dac3,"Engraulis mordax girard, 1854",-120.44,34.445,NA,1980-02-25,1980,iDigBio,LACM,https://www.idigbio.org/portal/records/4caf1a92-7329-496f-90f8-c3b22b54dac3
4ce978ae-a304-4b5f-b294-2c324701af05,Astragalus,-120.46781,34.44986,10,2007-07-23,2007,iDigBio,IRVC,https://www.idigbio.org/portal/records/4ce978ae-a304-4b5f-b294-2c324701af05
4d0a232b-ad8a-49cc-8519-80775a27116a,Engraulidae,-120.44,34.445,NA,1980-02-25,1980,iDigBio,LACM,https://www.idigbio.org/portal/records/4d0a232b-ad8a-49cc-8519-80775a27116a
4d13b8a5-01ba-471b-b70d-a0259ee4e3f3,Phalaris paradoxa,-120.4625238,34.49574568,NA,2019-05-09,2019,iDigBio,OBI,https://www.idigbio.org/portal/records/4d13b8a5-01ba-471b-b70d-a0259ee4e3f3
4d3666de-d9e1-4183-b5da-ce7416666366,"Stictotarsus striatellus (leconte, 1852)",-120.4247778,34.51813889,NA,2019-04-18,2019,iDigBio,CASC,https://www.idigbio.org/portal/records/4d3666de-d9e1-4183-b5da-ce7416666366
4d596eb2-abc4-470e-8946-4ec6d853bdfe,Cryptantha intermedia,-120.40312,34.531,NA,2019-05-10,2019,iDigBio,SBBG,https://www.idigbio.org/portal/records/4d596eb2-abc4-470e-8946-4ec6d853bdfe
4d9a908d-6114-448c-93b7-1095e80fbc0b,Notonecta hoffmani,-120.4539722,34.51308333,NA,2019-06-03,2019,iDigBio,CASC,https://www.idigbio.org/portal/records/4d9a908d-6114-448c-93b7-1095e80fbc0b
4db74e4f-7e2d-4131-92aa-638cc0b309ed,Brachypodium hybridum,-120.467688,34.467121,10,2019-05-09,2019,iDigBio,UCSB,https://www.idigbio.org/portal/records/4db74e4f-7e2d-4131-92aa-638cc0b309ed
4dce4b9b-63f0-409a-a118-8eb210912842,Bufo boreas,-120.4463889,34.4575,NA,1986-07-23,1986,iDigBio,SBMNH,https://www.idigbio.org/portal/records/4dce4b9b-63f0-409a-a118-8eb210912842
4dcf0a5e-bc23-4025-adad-8e15039c9523,Dipodomys heermanni arenae,-120.4597222,34.4475,NA,1986-10-30,1986,iDigBio,SBMNH,https://www.idigbio.org/portal/records/4dcf0a5e-bc23-4025-adad-8e15039c9523
4dddbd55-7366-4d54-9472-cf1930c2bd0d,Carex pansa,-120.468141,34.452774,NA,2019-05-09,2019,iDigBio,UCSC,https://www.idigbio.org/portal/records/4dddbd55-7366-4d54-9472-cf1930c2bd0d
4de63809-6a33-40cc-80a6-12e6af45aca8,Sebastes,-120.44,34.445,NA,1980-07-19,1980,iDigBio,LACM,https://www.idigbio.org/portal/records/4de63809-6a33-40cc-80a6-12e6af45aca8
4e001bef-9c33-4e55-b9c8-16dc661a0c49,"Simulium latreille, 1802",-120.4552778,34.51358333,NA,2019-06-04,2019,iDigBio,CASC,https://www.idigbio.org/portal/records/4e001bef-9c33-4e55-b9c8-16dc661a0c49
4e3e7e71-3311-4e12-9417-67cf0ecd7689,"Crassatella saulae dailey & popenoe, 1966",-120.4,34.5,150,1982-05-01,1982,iDigBio,LACM,https://www.idigbio.org/portal/records/4e3e7e71-3311-4e12-9417-67cf0ecd7689
4e6d5887-883d-4999-bba9-c5656c22e4bb,Callibaetis pictus,-120.4539722,34.51308333,NA,2019-06-03,2019,iDigBio,CASC,https://www.idigbio.org/portal/records/4e6d5887-883d-4999-bba9-c5656c22e4bb
4e7d4eab-bf07-497b-b772-231aa100d5f3,Arctostaphylos purissima,-120.4675,34.5185,2500,1992-08-31,1992,iDigBio,RSA,https://www.idigbio.org/portal/records/4e7d4eab-bf07-497b-b772-231aa100d5f3
4ea356d8-7cb9-4070-935a-f6d482c091bd,Ambrosia chamissonis,-120.4708787,34.45277158,NA,2019-05-09,2019,iDigBio,UCSB,https://www.idigbio.org/portal/records/4ea356d8-7cb9-4070-935a-f6d482c091bd
4eae1368-b44b-4b8b-8c7f-b3833ef4caa6,"NAalva (egelicalva) crassa saul & popenoe, 1992",-120.4,34.5,300,1982-05-01,1982,iDigBio,LACM,https://www.idigbio.org/portal/records/4eae1368-b44b-4b8b-8c7f-b3833ef4caa6
4eb0a547-930f-4df9-994a-4cbb113ffdac,Rosa californica,-120.4708787,34.45277158,NA,2019-05-09,2019,iDigBio,OBI,https://www.idigbio.org/portal/records/4eb0a547-930f-4df9-994a-4cbb113ffdac
4ed3b254-dc23-4c17-a011-5af0c0cd113c,NAtichaeidae,-120.47262,34.446557,5000,1981-03-28,1981,iDigBio,LACM,https://www.idigbio.org/portal/records/4ed3b254-dc23-4c17-a011-5af0c0cd113c
4eeab3b4-853d-4b89-a9ab-ba9f80f3cca9,Pseudognaphalium stramineum,-120.4676882,34.4671211,NA,2019-05-09,2019,iDigBio,OBI,https://www.idigbio.org/portal/records/4eeab3b4-853d-4b89-a9ab-ba9f80f3cca9
4f061d91-fbca-4595-bab8-4fe8238db269,Haliclona,-120.45901,34.44563,NA,2004-10-15,2004,iDigBio,CAS,https://www.idigbio.org/portal/records/4f061d91-fbca-4595-bab8-4fe8238db269
4f4f06bd-22c3-4929-8154-7ab4e8f52d2d,Brachypodium distachyon,-120.44434,34.45818,161,1995-07-20,1995,iDigBio,SBBG,https://www.idigbio.org/portal/records/4f4f06bd-22c3-4929-8154-7ab4e8f52d2d
4f515a71-bfea-4a39-b856-93ad1a871a51,Centaurea melitensis,-120.47381,34.50545,50,2019-05-09,2019,iDigBio,OBI,https://www.idigbio.org/portal/records/4f515a71-bfea-4a39-b856-93ad1a871a51
4f6f96be-e47e-4415-9481-4c52b8af6c7e,Astragalus curtipes,-120.4625,34.4957,200,2019-05-09,2019,iDigBio,SBBG,https://www.idigbio.org/portal/records/4f6f96be-e47e-4415-9481-4c52b8af6c7e
4f71d241-076d-41a7-afc4-318de9043fd7,Keckiella cordifolia,-120.4548918,34.52912912,NA,2019-05-10,2019,iDigBio,OBI,https://www.idigbio.org/portal/records/4f71d241-076d-41a7-afc4-318de9043fd7
4fe49461-f0e7-4dcf-b59a-f2bcd4f6bd10,NAtichaeidae,-120.44,34.445,NA,1980-02-25,1980,iDigBio,LACM,https://www.idigbio.org/portal/records/4fe49461-f0e7-4dcf-b59a-f2bcd4f6bd10
50113a8c-15f5-45a1-b41e-3c0710a05095,Canis latrans ochropus,-120.4936111,34.4980556,NA,1984-02-03,1984,iDigBio,SBMNH,https://www.idigbio.org/portal/records/50113a8c-15f5-45a1-b41e-3c0710a05095
503dc114-dd04-4e89-82e5-7fcc081f9b2d,Anthopleura elegantissima,-120.457,34.4433,NA,2017-12-02,2017,iDigBio,USNM,https://www.idigbio.org/portal/records/503dc114-dd04-4e89-82e5-7fcc081f9b2d
50890c42-d0d2-4ead-915b-eeb7e8334710,Lecidella meiococca,-120.36667,34.48333,NA,1995-05-07,1995,iDigBio,UPS,https://www.idigbio.org/portal/records/50890c42-d0d2-4ead-915b-eeb7e8334710
50adbfe3-408b-465b-9824-10ca691ff3f8,Balanus glandula,-120.457,34.4433,NA,2017-12-02,2017,iDigBio,USNM,https://www.idigbio.org/portal/records/50adbfe3-408b-465b-9824-10ca691ff3f8
50cbd9ae-810f-41b3-a058-4041f644ff6c,Abronia umbellata,-120.4708787,34.45277158,NA,2019-05-09,2019,iDigBio,UCSB,https://www.idigbio.org/portal/records/50cbd9ae-810f-41b3-a058-4041f644ff6c
50e30960-2366-4752-a2d8-9946183428e4,NAlitum californicum,-120.4673311,34.46816637,NA,2019-05-09,2019,iDigBio,OBI,https://www.idigbio.org/portal/records/50e30960-2366-4752-a2d8-9946183428e4
511ad4ff-6bd0-4cc2-967d-7a20552209f8,Zalophus californianus,-120.4802778,34.4811111,NA,1989-07-19,1989,iDigBio,SBMNH,https://www.idigbio.org/portal/records/511ad4ff-6bd0-4cc2-967d-7a20552209f8
512a580a-902d-43b0-981a-d60dc467a156,Wormaldia,-120.4746667,34.51413889,NA,2019-06-05,2019,iDigBio,CASC,https://www.idigbio.org/portal/records/512a580a-902d-43b0-981a-d60dc467a156
51301143-ddff-41fb-9711-6ec38d0b03bd,NAiplica sp.,-120.4,34.5,300,1982-05-01,1982,iDigBio,LACM,https://www.idigbio.org/portal/records/51301143-ddff-41fb-9711-6ec38d0b03bd
5146d8ad-5f16-457d-9a49-5f7896ae60a8,Heteromeles arbutifolia,-120.4548918,34.52912912,NA,2019-05-10,2019,iDigBio,OBI,https://www.idigbio.org/portal/records/5146d8ad-5f16-457d-9a49-5f7896ae60a8
5172ee77-930a-463d-9c5b-ec39e493135e,"Simulium latreille, 1802",-120.4291667,34.512,NA,2019-06-06,2019,iDigBio,CASC,https://www.idigbio.org/portal/records/5172ee77-930a-463d-9c5b-ec39e493135e
5172fd52-3b18-4167-a41b-4c7ada3ab903,Thamnophis hammondii,-120.3895388889,34.5341694444,NA,1998-05-05,1998,iDigBio,CAS,https://www.idigbio.org/portal/records/5172fd52-3b18-4167-a41b-4c7ada3ab903
518965ef-584f-4682-96a7-c457eba831e1,Uropappus lindleyi,-120.4617635,34.50031638,NA,2019-05-09,2019,iDigBio,OBI,https://www.idigbio.org/portal/records/518965ef-584f-4682-96a7-c457eba831e1
51a44ea6-3ef3-4bd1-b84b-db68d7254eec,NAupinus longifolius,-120.47307,34.50495,200,2019-05-09,2019,iDigBio,SBBG,https://www.idigbio.org/portal/records/51a44ea6-3ef3-4bd1-b84b-db68d7254eec
51aedf61-da11-4147-9c5b-2078c7c9ee26,Anthopleura elegantissima,-120.457,34.4433,NA,2017-12-02,2017,iDigBio,USNM,https://www.idigbio.org/portal/records/51aedf61-da11-4147-9c5b-2078c7c9ee26
51cbc01f-856d-4f80-97d8-b47e664c7732,Spergularia villosa,-120.46733,34.46817,NA,2019-05-09,2019,iDigBio,UCR,https://www.idigbio.org/portal/records/51cbc01f-856d-4f80-97d8-b47e664c7732
51e91049-7a00-4e8b-9aa3-394938b77b68,Erigeron foliosus var. foliosus,-120.461255,34.501088,2,2019-05-09,2019,iDigBio,UCSC,https://www.idigbio.org/portal/records/51e91049-7a00-4e8b-9aa3-394938b77b68
523d560b-3a10-4e2e-8f15-1549cf05330f,Ceanothus cuneatus var. ramulosus,-120.39499265510716,34.527985883385334,1000,1982-02-15,1982,iDigBio,SBBG,https://www.idigbio.org/portal/records/523d560b-3a10-4e2e-8f15-1549cf05330f
52a1419b-667d-4d46-86ab-07949f204271,Masticophis lateralis lateralis,-120.4133333,34.4611111,NA,1988-04-04,1988,iDigBio,SBMNH,https://www.idigbio.org/portal/records/52a1419b-667d-4d46-86ab-07949f204271
52a5664a-5948-498b-b03f-bbb170d464e1,Heterodermia,-120.365,34.493333,NA,1996-12-29,1996,iDigBio,TLE,https://www.idigbio.org/portal/records/52a5664a-5948-498b-b03f-bbb170d464e1
52d8d4f6-2563-464b-be69-389a9b9319c1,Phacelia hubbyi,-120.4548918,34.52912912,NA,2019-05-10,2019,iDigBio,OBI,https://www.idigbio.org/portal/records/52d8d4f6-2563-464b-be69-389a9b9319c1
52db6f78-3022-4604-9200-d32d48d58d24,NAlinidae,-120.44,34.445,NA,1980-03-16,1980,iDigBio,LACM,https://www.idigbio.org/portal/records/52db6f78-3022-4604-9200-d32d48d58d24
5324f5c7-3af6-49ee-835c-910bb906baeb,Erodium moschatum,-120.4559263,34.4563711,NA,2019-05-09,2019,iDigBio,OBI,https://www.idigbio.org/portal/records/5324f5c7-3af6-49ee-835c-910bb906baeb
53441c43-044e-423b-9a4c-ea2f373c36df,Reithrodontomys megalotis,-120.4752778,34.4811111,NA,1986-10-30,1986,iDigBio,SBMNH,https://www.idigbio.org/portal/records/53441c43-044e-423b-9a4c-ea2f373c36df
535ff03d-65a1-4732-8039-b9508a5bf35c,Grindelia hirsutula,-120.45801,34.48928,200,2019-05-09,2019,iDigBio,SBBG,https://www.idigbio.org/portal/records/535ff03d-65a1-4732-8039-b9508a5bf35c
5376bea0-0863-4ad2-a0ca-fb13866f4a10,Chthamalus sp.,-120.457,34.4433,NA,2017-12-02,2017,iDigBio,USNM,https://www.idigbio.org/portal/records/5376bea0-0863-4ad2-a0ca-fb13866f4a10
53a9138c-caa7-48ab-8b0d-95fa3bddac37,Ambrosia chamissonis,-120.4708787,34.45277158,NA,2019-05-09,2019,iDigBio,OBI,https://www.idigbio.org/portal/records/53a9138c-caa7-48ab-8b0d-95fa3bddac37
541e0a56-ca4a-4bb9-aa83-94c48d432179,Marrubium vulgare,-120.45802,34.4893,200,2019-05-09,2019,iDigBio,SBBG,https://www.idigbio.org/portal/records/541e0a56-ca4a-4bb9-aa83-94c48d432179
5428c3a2-e56e-4beb-868a-be81fdb3d816,Plagiobothrys undulatus,-120.4559263,34.4563711,NA,2019-05-09,2019,iDigBio,SBBG,https://www.idigbio.org/portal/records/5428c3a2-e56e-4beb-868a-be81fdb3d816
5439778a-e0fa-4e33-9eb0-23ea6eb70481,Abronia maritima,-120.469713,34.454266,NA,2019-05-09,2019,iDigBio,UCSC,https://www.idigbio.org/portal/records/5439778a-e0fa-4e33-9eb0-23ea6eb70481
545873b8-fb9a-4c7a-8467-244c78da2cc7,Hypogymnia,-120.365,34.493333,NA,1996-12-29,1996,iDigBio,TLE,https://www.idigbio.org/portal/records/545873b8-fb9a-4c7a-8467-244c78da2cc7
5462e995-c226-4ac2-8b07-e8de4618c23e,Artemisia californica,-120.4673311,34.46816637,NA,2019-05-09,2019,iDigBio,UCSB,https://www.idigbio.org/portal/records/5462e995-c226-4ac2-8b07-e8de4618c23e
54634374-1d21-49be-b362-e95757cf29d6,"Stictotarsus striatellus (leconte, 1852)",-120.4539722,34.51308333,NA,2019-06-03,2019,iDigBio,CASC,https://www.idigbio.org/portal/records/54634374-1d21-49be-b362-e95757cf29d6
546ac87a-4b51-431c-9054-6385193cbbdc,NAnafroptilum asperatum,-120.4064722,34.50369444,NA,2019-05-08,2019,iDigBio,CASC,https://www.idigbio.org/portal/records/546ac87a-4b51-431c-9054-6385193cbbdc
54ba477a-916c-448c-bef4-9461c23a5026,"Engraulis mordax girard, 1854",-120.44,34.445,NA,1980-04-13,1980,iDigBio,LACM,https://www.idigbio.org/portal/records/54ba477a-916c-448c-bef4-9461c23a5026
54d1514f-9c7b-4404-8a91-dbb425bf4d95,Mytilus californianus,-120.4533,34.445,200,1988-11-22,1988,iDigBio,LACM,https://www.idigbio.org/portal/records/54d1514f-9c7b-4404-8a91-dbb425bf4d95
54e036d4-3d62-426f-a3dc-7e0f3c40ebf2,Pickeringia montana var. montana,-120.38564,34.49084,NA,2019-04-24,2019,iDigBio,SBBG,https://www.idigbio.org/portal/records/54e036d4-3d62-426f-a3dc-7e0f3c40ebf2
54e22c5c-abfd-4365-8589-41b538c3ee18,Deinandra increscens,-120.49466,34.49929,NA,2023-08-04,2023,iDigBio,SBBG,https://www.idigbio.org/portal/records/54e22c5c-abfd-4365-8589-41b538c3ee18
54f0a422-900d-4fe9-ae28-4fcad7f73cd5,Arctostaphylos purissima p.v. wells,-120.4833333333,34.5,NA,2008-06-17,2008,iDigBio,CAS,https://www.idigbio.org/portal/records/54f0a422-900d-4fe9-ae28-4fcad7f73cd5
55171082-255f-4cfd-9620-287b9fec107b,NAupinus bicolor,-120.4617635,34.50031638,NA,2019-05-09,2019,iDigBio,UCSB,https://www.idigbio.org/portal/records/55171082-255f-4cfd-9620-287b9fec107b
552ce723-b86a-437a-b016-74da9dddca64,Chorizanthe diffusa,-120.4007832,34.52914941,NA,2019-05-10,2019,iDigBio,OBI,https://www.idigbio.org/portal/records/552ce723-b86a-437a-b016-74da9dddca64
553e0b48-a29e-4edf-9c2c-45155462bd1b,Ericameria ericoides,-120.47087,34.45277,200,2019-05-09,2019,iDigBio,SBBG,https://www.idigbio.org/portal/records/553e0b48-a29e-4edf-9c2c-45155462bd1b
55f406d5-5fe7-4f2d-a1ca-32896ac2ceeb,Amsinckia intermedia,-120.4987,34.56147,2000,1997-04-17,1997,iDigBio,SD,https://www.idigbio.org/portal/records/55f406d5-5fe7-4f2d-a1ca-32896ac2ceeb
562b4e6c-0001-4df6-9654-aa9b0d13a114,Penchrus clandestinus,-120.392835,34.527272,10,2019-05-10,2019,iDigBio,UCSB,https://www.idigbio.org/portal/records/562b4e6c-0001-4df6-9654-aa9b0d13a114
5630a49a-dd63-4a0e-b1d2-ec186c860a2e,NAlinidae,-120.44,34.445,NA,1980-01-14,1980,iDigBio,LACM,https://www.idigbio.org/portal/records/5630a49a-dd63-4a0e-b1d2-ec186c860a2e
567a0c99-5cb7-41ee-9343-ab7439f0d82d,NAuercus x moreha,-120.4431943749994,34.45938672209264,1000,1988-06-07,1988,iDigBio,SBBG,https://www.idigbio.org/portal/records/567a0c99-5cb7-41ee-9343-ab7439f0d82d
567ea5a3-4404-4e53-b59c-2228cb10e3c6,Hyperphyscia adglutinata,-120.447625,34.510807,1021,1980-01-13,1980,iDigBio,WIS,https://www.idigbio.org/portal/records/567ea5a3-4404-4e53-b59c-2228cb10e3c6
56a46aba-2c62-4219-9cbc-c680a2d5ec1f,"Trinacria cor popenoe, 1937",-120.4,34.5,300,1982-05-01,1982,iDigBio,LACM,https://www.idigbio.org/portal/records/56a46aba-2c62-4219-9cbc-c680a2d5ec1f
56a8658a-87fb-4887-b420-c6a5b3d1c6e9,"Engraulis mordax girard, 1854",-120.44,34.445,NA,1980-04-13,1980,iDigBio,LACM,https://www.idigbio.org/portal/records/56a8658a-87fb-4887-b420-c6a5b3d1c6e9
56cc12c7-9c49-4d12-85d1-3d4fdb464ad8,Gaultheria shallon,-120.3753,34.4945,750,1980-05-10,1980,iDigBio,UCSB,https://www.idigbio.org/portal/records/56cc12c7-9c49-4d12-85d1-3d4fdb464ad8
